0.0, 18000.19600899697
0.001, 18000.194672176058
0.002, 18000.191606066346
0.003, 18000.189917924356
0.004, 18000.188423848802
0.005, 18000.187087267273
0.005, 18000.187087267273
0.00501, 18000.089009615425
0.00502, 17999.929626163484
0.00503, 17999.67972030986
0.00504, 17999.336206305732
0.00505, 17998.894980831385
0.00506, 17998.35590598801
0.00507, 17997.718960361908
0.00508, 17996.98416247937
0.00509, 17996.15154528966
0.0051, 17995.22114766049
0.00511, 17994.258367906197
0.00512, 17993.27971562556
0.00513, 17992.301383353395
0.0051400000000000005, 17991.3233702621
0.00515, 17990.345675487682
0.0051600000000000005, 17989.368298191097
0.00517, 17988.39123741868
0.00518, 17987.414492278665
0.00519, 17986.438061988654
0.0052, 17985.461945680658
0.00521, 17984.486142585327
0.00522, 17983.510651971323
0.00523, 17982.535473113425
0.00524, 17981.56060529875
0.00525, 17980.5860478248
0.00526, 17979.61179998876
0.00527, 17978.63786110057
0.00528, 17977.664230488386
0.00529, 17976.69090748255
0.0053, 17975.717891363794
0.0053100000000000005, 17974.745181460647
0.00532, 17973.772777125345
0.0053300000000000005, 17972.80067772154
0.00534, 17971.82888261953
0.005350000000000001, 17970.857391146914
0.00536, 17969.886202595764
0.00537, 17968.91531615612
0.00538, 17967.94473122113
0.00539, 17966.974447204982
0.0054, 17966.004463523095
0.00541, 17965.034779595266
0.00542, 17964.065394850288
0.00543, 17963.096308720196
0.00544, 17962.127520639777
0.00545, 17961.159030049923
0.0054600000000000004, 17960.190836397698
0.00547, 17959.222939133728
0.0054800000000000005, 17958.255337712464
0.00549, 17957.288031593354
0.0055, 17956.321020216958
0.0055, 17956.321020216958
0.0056, 17946.670678233713
0.005699999999999999, 17937.051042852185
0.0058, 17927.46637099725
0.0059, 17917.909180543364
0.006, 17908.379010426226
0.0060999999999999995, 17898.8754222918
0.0062, 17889.398011098874
0.0063, 17879.946383011596
0.0063999999999999994, 17870.52016957231
0.0065, 17861.119009309943
0.0066, 17851.742555102148
0.006699999999999999, 17842.39047102577
0.0068, 17833.062416669192
0.0069, 17823.758049325323
0.006999999999999999, 17814.477039873265
0.0070999999999999995, 17805.219070758743
0.0072, 17795.983838177992
0.0073, 17786.771044934994
0.0073999999999999995, 17777.573251239646
0.0075, 17768.39515706529
0.0076, 17759.23815234596
0.0077, 17750.10248426752
0.0078, 17740.98803744545
0.0079, 17731.894606542326
0.008, 17722.821944205592
0.0081, 17713.76977996977
0.008199999999999999, 17704.737843875362
0.0083, 17695.725871942752
0.0084, 17686.733600723757
0.0085, 17677.760770580717
0.0086, 17668.80712101829
0.0087, 17659.872411540295
0.008799999999999999, 17650.95640658008
0.0089, 17642.05888033958
0.009, 17633.179611624917
0.0091, 17624.318387557745
0.0092, 17615.474991798797
0.0093, 17606.649212985227
0.0094, 17597.84083982617
0.0095, 17589.0496698677
0.009600000000000001, 17580.275506137867
0.0097, 17571.518161409695
0.0098, 17562.77744619235
0.009899999999999999, 17554.053166042737
0.01, 17545.345128403722
0.01, 17545.345128403722
0.0105, 17502.041256189284
0.011, 17459.11497956043
0.0115, 17416.549483306342
0.012, 17374.327508128918
0.0125, 17332.43233565353
0.013000000000000001, 17290.84816993349
0.0135, 17249.562587901786
0.014, 17208.561078034083
0.0145, 17167.82999627816
0.015, 17127.35653729804
0.0155, 17087.129699750512
0.016, 17047.14029739384
0.0165, 17007.37937357112
0.017, 16967.838852107503
0.0175, 16928.510452766215
0.018000000000000002, 16889.38677590146
0.018500000000000003, 16850.462643645275
0.019000000000000003, 16811.733038025384
0.0195, 16773.191811945082
0.02, 16734.83247697847
0.0205, 16696.64993113226
0.020999999999999998, 16658.638649116987
0.0215, 16620.793475507286
0.022, 16583.10949363374
0.0225, 16545.58231594845
0.023, 16508.207993558015
0.0235, 16470.983400981204
0.024, 16433.90566561355
0.0245, 16396.971592802012
0.025, 16360.177756765948
0.025500000000000002, 16323.52034531442
0.026000000000000002, 16286.996580594592
0.026500000000000003, 16250.60297828953
0.027000000000000003, 16214.336416002549
0.027500000000000004, 16178.194376196921
0.028000000000000004, 16142.174066073763
0.028499999999999998, 16106.273102125733
0.028999999999999998, 16070.489257525112
0.0295, 16034.821503180856
0.03, 15999.269115857018
0.0305, 15963.831702027768
0.031, 15928.508518180926
0.0315, 15893.297513069712
0.032, 15858.195953439863
0.0325, 15823.200809918171
0.033, 15788.309296571213
0.0335, 15753.519577022274
0.034, 15718.831002328496
0.0345, 15684.243326333764
0.035, 15649.756168150705
0.035500000000000004, 15615.368501839172
0.036000000000000004, 15581.080484393382
0.0365, 15546.893444462938
0.037, 15512.807201153955
0.0375, 15478.820905949906
0.038, 15444.93391760137
0.0385, 15411.14545694749
0.039, 15377.455080120988
0.0395, 15343.862119518899
0.04, 15310.366074068123
0.0405, 15276.96612364709
0.041, 15243.661258247677
0.0415, 15210.450504387252
0.042, 15177.333080143486
0.0425, 15144.307223833486
0.043000000000000003, 15111.37112424101
0.043500000000000004, 15078.523190886337
0.044000000000000004, 15045.761614168241
0.044500000000000005, 15013.085868532866
0.045000000000000005, 14980.494617127191
0.045500000000000006, 14947.987085716055
0.046000000000000006, 14915.562801608712
0.0465, 14883.221692614068
0.047, 14850.962926506138
0.0475, 14818.786341071353
0.048, 14786.691967029512
0.0485, 14754.679504613398
0.049, 14722.749522720826
0.0495, 14690.903065917939
0.05, 14659.139538832282
0.05, 14659.139538832282
0.055, 14345.84956665606
0.060000000000000005, 14040.12988053365
0.065, 13741.723567377992
0.07, 13450.268264371607
0.07500000000000001, 13165.506912819013
0.08, 12887.296754072599
0.085, 12615.5133781506
0.09, 12349.960428999459
0.095, 12090.319902719488
0.1, 11836.679492504012
0.10500000000000001, 11588.834681422093
0.11, 11346.657731968955
0.115, 11109.925022478876
0.12000000000000001, 10878.570328232048
0.125, 10652.476399630561
0.13, 10431.53013518379
0.135, 10215.606543293045
0.14, 10004.558418462193
0.14500000000000002, 9798.334191041562
0.15000000000000002, 9596.797482153059
0.15, 9596.79748215306
0.153, 9478.08790188792
0.156, 9361.000018761366
0.159, 9245.534708972758
0.162, 9131.659993532372
0.16499999999999998, 9019.346760809896
0.16799999999999998, 8908.59134316958
0.17099999999999999, 8799.375592049411
0.174, 8691.68058890518
0.177, 8585.489667096463
0.18, 8480.80400677646
0.183, 8377.563215681737
0.186, 8275.749567200775
0.189, 8175.377233023854
0.192, 8076.417815397986
0.195, 7978.865730740846
0.198, 7882.726591678757
0.201, 7787.977949609052
0.204, 7694.576068556714
0.207, 7602.526702549048
0.21, 7511.824935932732
0.213, 7422.432871769273
0.216, 7334.3683323390915
0.219, 7247.648961553141
0.222, 7162.2253528401425
0.22499999999999998, 7078.145837294566
0.22799999999999998, 6995.421951438831
0.23099999999999998, 6914.055938369964
0.23399999999999999, 6834.067544835817
0.237, 6755.453547231871
0.24, 6678.221300039806
0.243, 6602.383304930425
0.246, 6527.9004490961115
0.249, 6454.795345843877
0.252, 6383.003942214118
0.255, 6312.55146550904
0.258, 6243.388585164843
0.261, 6175.485372320921
0.264, 6108.7741762103105
0.267, 6043.228643644643
0.27, 5978.724707192982
0.273, 5915.22159616341
0.276, 5852.699118241039
0.279, 5791.067142186014
0.28200000000000003, 5730.301747038773
0.28500000000000003, 5670.37944874624
0.28800000000000003, 5611.251617445501
0.29100000000000004, 5552.928660809181
0.29400000000000004, 5495.36518726171
0.297, 5438.572452016932
0.3, 5382.420794645965
0.303, 5326.934247786256
0.306, 5272.075612775835
0.309, 5217.860966577561
0.312, 5164.308964508245
0.315, 5111.498233323055
0.318, 5059.411282564265
0.321, 5007.958754152507
0.324, 4957.249322160742
0.32699999999999996, 4907.12010211782
0.32999999999999996, 4857.624516926061
0.33299999999999996, 4808.710444384909
0.33599999999999997, 4760.370586589506
0.33899999999999997, 4712.595746483353
0.34199999999999997, 4665.37899132937
0.345, 4618.710580537202
0.348, 4572.582788461454
0.351, 4526.985350498537
0.354, 4481.905731910135
0.357, 4437.32998268274
0.36, 4393.242646714954
0.363, 4349.631345576719
0.366, 4306.48406391614
0.369, 4263.78943524036
0.372, 4221.5376359486045
0.375, 4179.720701207286
0.378, 4138.331550687417
0.381, 4097.363291359639
0.384, 4056.809800683424
0.387, 4016.6656921184
0.39, 3976.925991122262
0.393, 3937.5858857368767
0.396, 3898.6416177757783
0.399, 3860.088452679071
0.402, 3821.921644628504
0.405, 3784.136683093901
0.40800000000000003, 3746.729350484497
0.41100000000000003, 3709.695610070355
0.41400000000000003, 3673.030714073061
0.41700000000000004, 3636.7313518016217
0.42000000000000004, 3600.793936211767
0.42300000000000004, 3565.214789143696
0.42600000000000005, 3529.990264840756
0.42900000000000005, 3495.116740131122
0.43200000000000005, 3460.5906345403937
0.43500000000000005, 3426.4084147019266
0.43800000000000006, 3392.566588940173
0.44099999999999995, 3359.062317523076
0.44399999999999995, 3325.8919660563524
0.44699999999999995, 3293.0519047019875
0.44999999999999996, 3260.538670941177
0.45299999999999996, 3228.348940612053
0.45599999999999996, 3196.4794592098365
0.45899999999999996, 3164.9270101270176
0.46199999999999997, 3133.6884061590276
0.46499999999999997, 3102.7604922016885
0.46799999999999997, 3072.1401439548235
0.471, 3041.8242707071995
0.474, 3011.809812384918
0.477, 2982.0937426381506
0.48, 2952.6730673896045
0.483, 2923.5448178614247
0.486, 2894.7060639859396
0.489, 2866.1539020219043
0.492, 2837.885457667638
0.495, 2809.8978858897394
0.498, 2782.1883695720085
