3.000000E-02	1.271200E+04	2.338000E+01	1.839200E-03	1.024200E-02	2.336100E+03	1.639600E+05	9.488500E+01	1.377100E+03	9.289700E+03	7.292700E+04	3.940600E+01	4.617000E+01	1.825100E-02	1.587832E+05	7.636693E+02	3.403513E+04
3.200000E-02	1.262600E+04	2.324600E+01	1.841200E-03	9.723300E-03	1.964100E+03	1.630600E+05	9.881500E+01	1.452000E+03	9.652100E+03	7.556900E+04	4.120800E+01	4.787900E+01	1.917100E-02	1.684135E+05	8.677802E+02	4.014442E+04
3.400000E-02	1.253600E+04	2.310700E+01	1.843200E-03	9.216400E-03	1.781300E+03	1.615500E+05	1.023100E+02	1.532500E+03	1.003900E+04	8.314000E+04	4.292900E+01	4.955400E+01	2.139300E-02	1.779105E+05	9.776098E+02	4.667244E+04
3.600000E-02	1.244600E+04	2.296600E+01	1.845200E-03	8.729300E-03	1.529400E+03	1.586000E+05	1.040900E+02	1.596200E+03	1.044700E+04	8.643000E+04	4.458300E+01	5.120100E+01	2.256300E-02	1.872722E+05	1.092746E+03	5.364499E+04
3.800000E-02	1.235300E+04	2.281900E+01	1.847300E-03	8.264200E-03	1.483100E+03	1.555600E+05	1.057500E+02	1.670000E+03	1.086900E+04	9.378900E+04	4.619100E+01	5.282900E+01	2.485500E-02	1.964971E+05	1.212942E+03	6.105324E+04
4.000000E-02	1.225600E+04	2.266800E+01	1.849500E-03	7.824500E-03	1.485200E+03	1.524100E+05	1.072100E+02	1.750800E+03	1.130100E+04	1.020400E+05	4.776100E+01	5.444200E+01	2.747000E-02	2.055813E+05	1.338828E+03	6.909845E+04
4.200000E-02	1.215600E+04	2.251100E+01	1.851800E-03	7.411300E-03	1.475800E+03	1.492300E+05	1.085100E+02	1.838100E+03	1.173600E+04	1.090200E+05	4.929800E+01	5.604200E+01	2.983500E-02	2.145207E+05	1.470899E+03	7.776579E+04
4.400000E-02	1.205500E+04	2.235100E+01	1.854100E-03	7.023800E-03	1.380800E+03	1.451100E+05	1.082600E+02	1.905700E+03	1.217800E+04	1.127500E+05	5.080700E+01	5.763200E+01	3.137600E-02	2.233134E+05	1.608671E+03	8.687194E+04
4.600000E-02	1.195000E+04	2.218600E+01	1.856500E-03	6.659900E-03	1.411200E+03	1.412400E+05	1.081600E+02	1.982000E+03	1.262000E+04	1.197700E+05	5.229600E+01	5.921700E+01	3.391600E-02	2.319572E+05	1.751738E+03	9.641811E+04
4.800000E-02	1.184400E+04	2.201800E+01	1.859000E-03	6.318700E-03	1.379700E+03	1.368300E+05	1.069800E+02	2.043000E+03	1.306700E+04	1.235500E+05	5.376500E+01	6.079600E+01	3.561300E-02	2.404497E+05	1.899858E+03	1.064061E+05
5.000000E-02	1.173500E+04	2.184500E+01	1.861500E-03	5.998100E-03	1.449700E+03	1.328400E+05	1.062300E+02	2.114400E+03	1.351200E+04	1.310400E+05	5.522000E+01	6.237300E+01	3.847800E-02	2.487894E+05	2.052851E+03	1.168547E+05
5.200000E-02	1.162200E+04	2.166700E+01	1.864200E-03	5.697200E-03	1.502800E+03	1.293300E+05	1.060100E+02	2.196100E+03	1.395300E+04	1.379000E+05	5.666200E+01	6.394700E+01	4.128400E-02	2.569728E+05	2.211477E+03	1.278893E+05
5.400000E-02	1.150600E+04	2.148300E+01	1.867100E-03	5.414900E-03	1.526800E+03	1.258800E+05	1.056700E+02	2.276000E+03	1.438800E+04	1.444400E+05	5.809100E+01	6.552100E+01	4.412000E-02	2.649966E+05	2.376050E+03	1.394717E+05
5.600000E-02	1.138800E+04	2.129500E+01	1.869900E-03	5.150000E-03	1.503700E+03	1.221300E+05	1.045800E+02	2.343500E+03	1.482000E+04	1.483100E+05	5.951000E+01	6.709300E+01	4.624400E-02	2.728588E+05	2.546048E+03	1.514805E+05
5.800000E-02	1.126800E+04	2.110300E+01	1.872900E-03	4.901400E-03	1.534500E+03	1.186700E+05	1.037500E+02	2.415600E+03	1.524300E+04	1.543600E+05	6.091900E+01	6.866500E+01	4.916900E-02	2.805584E+05	2.721183E+03	1.638956E+05
6.000000E-02	1.114400E+04	2.090600E+01	1.876000E-03	4.668200E-03	1.558600E+03	1.153200E+05	1.028700E+02	2.486100E+03	1.565500E+04	1.602700E+05	6.232000E+01	7.023500E+01	5.218900E-02	2.880931E+05	2.901565E+03	1.767996E+05
6.200000E-02	1.101700E+04	2.070300E+01	1.879300E-03	4.449600E-03	1.631800E+03	1.125500E+05	1.028200E+02	2.571200E+03	1.605000E+04	1.697100E+05	6.371200E+01	7.180400E+01	5.654900E-02	2.954600E+05	3.087674E+03	1.903301E+05
6.400000E-02	1.088400E+04	2.049200E+01	1.882800E-03	4.245300E-03	1.639500E+03	1.104700E+05	1.038200E+02	2.675000E+03	1.641900E+04	1.750100E+05	6.509400E+01	7.337000E+01	5.974900E-02	3.026551E+05	3.280734E+03	2.044636E+05
6.600000E-02	1.074800E+04	2.027600E+01	1.886500E-03	4.054100E-03	1.643500E+03	1.081500E+05	1.042000E+02	2.769500E+03	1.676900E+04	1.806000E+05	6.646700E+01	7.493200E+01	6.322000E-02	3.096745E+05	3.481092E+03	2.190449E+05
6.800000E-02	1.061100E+04	2.005600E+01	1.890200E-03	3.875600E-03	1.614300E+03	1.053700E+05	1.034700E+02	2.842400E+03	1.709500E+04	1.832700E+05	6.782800E+01	7.648700E+01	6.582700E-02	3.165179E+05	3.687610E+03	2.339663E+05
7.000000E-02	1.047100E+04	1.983200E+01	1.894000E-03	3.709200E-03	1.592400E+03	1.023400E+05	1.019900E+02	2.896600E+03	1.739500E+04	1.856800E+05	6.917600E+01	7.803400E+01	6.848300E-02	3.231850E+05	3.898805E+03	2.490978E+05
7.200000E-02	1.033000E+04	1.960500E+01	1.897800E-03	3.553800E-03	1.572800E+03	9.929700E+04	1.002100E+02	2.941400E+03	1.766900E+04	1.878600E+05	7.051200E+01	7.957200E+01	7.119600E-02	3.296755E+05	4.113643E+03	2.644186E+05
7.400000E-02	1.018700E+04	1.937400E+01	1.901800E-03	3.408700E-03	1.551700E+03	9.631200E+04	9.829100E+01	2.977000E+03	1.791500E+04	1.898000E+05	7.183600E+01	8.110000E+01	7.395800E-02	3.359900E+05	4.331440E+03	2.799090E+05
7.600000E-02	1.004300E+04	1.914100E+01	1.905900E-03	3.273300E-03	1.528200E+03	9.342800E+04	9.631900E+01	3.006200E+03	1.813100E+04	1.914600E+05	7.314700E+01	8.261700E+01	7.676400E-02	3.421291E+05	4.551622E+03	2.955473E+05
7.800000E-02	9.897300E+03	1.890600E+01	1.910200E-03	3.147100E-03	1.501600E+03	9.066400E+04	9.434400E+01	3.028700E+03	1.831500E+04	1.928200E+05	7.444500E+01	8.412000E+01	7.960400E-02	3.480937E+05	4.773706E+03	3.113097E+05
8.000000E-02	9.750600E+03	1.866800E+01	1.914500E-03	3.028800E-03	1.475200E+03	8.799900E+04	9.235100E+01	3.047300E+03	1.847100E+04	1.939500E+05	7.573200E+01	8.561400E+01	8.249600E-02	3.538846E+05	4.997303E+03	3.271743E+05
8.200000E-02	9.602900E+03	1.842800E+01	1.919000E-03	2.918400E-03	1.445600E+03	8.546400E+04	9.040200E+01	3.059700E+03	1.859300E+04	1.947800E+05	7.700600E+01	8.709500E+01	8.541900E-02	3.595033E+05	5.222041E+03	3.431192E+05
8.400000E-02	9.453100E+03	1.818500E+01	1.923700E-03	2.815400E-03	1.426500E+03	8.328700E+04	8.899800E+01	3.076100E+03	1.867700E+04	1.970000E+05	7.826400E+01	8.855900E+01	8.915200E-02	3.649506E+05	5.447838E+03	3.591886E+05
8.600000E-02	9.302100E+03	1.793900E+01	1.928500E-03	2.719400E-03	1.384700E+03	8.115400E+04	8.748100E+01	3.084700E+03	1.872300E+04	1.970800E+05	7.950400E+01	9.000500E+01	9.210800E-02	3.702273E+05	5.674556E+03	3.753519E+05
8.800000E-02	9.149500E+03	1.769100E+01	1.933500E-03	2.630500E-03	1.341900E+03	7.901900E+04	8.573900E+01	3.081100E+03	1.872600E+04	1.967200E+05	8.071700E+01	9.142000E+01	9.503200E-02	3.753346E+05	5.901457E+03	3.915041E+05
9.000000E-02	8.995500E+03	1.743900E+01	1.938700E-03	2.547800E-03	1.309200E+03	7.710600E+04	8.429000E+01	3.079600E+03	1.868900E+04	1.971400E+05	8.190900E+01	9.281300E+01	9.852300E-02	3.802735E+05	6.128171E+03	4.076585E+05
9.200000E-02	8.841100E+03	1.718700E+01	1.943900E-03	2.470600E-03	1.267500E+03	7.513500E+04	8.253500E+01	3.067800E+03	1.861600E+04	1.960500E+05	8.307900E+01	9.418100E+01	1.014300E-01	3.850461E+05	6.354395E+03	4.237854E+05
9.400000E-02	8.686400E+03	1.693300E+01	1.949400E-03	2.398700E-03	1.228600E+03	7.317800E+04	8.063700E+01	3.049000E+03	1.850900E+04	1.946400E+05	8.422700E+01	9.552400E+01	1.043200E-01	3.896546E+05	6.579493E+03	4.398100E+05
9.600000E-02	8.531800E+03	1.667900E+01	1.954900E-03	2.331200E-03	1.189700E+03	7.125500E+04	7.866700E+01	3.024800E+03	1.837300E+04	1.929800E+05	8.535900E+01	9.685000E+01	1.072100E-01	3.941020E+05	6.803009E+03	4.557088E+05
9.800000E-02	8.377100E+03	1.642400E+01	1.960600E-03	2.268000E-03	1.152000E+03	6.938600E+04	7.667100E+01	2.994900E+03	1.820600E+04	1.910300E+05	8.647100E+01	9.815100E+01	1.100800E-01	3.983910E+05	7.024534E+03	4.714597E+05
1.000000E-01	8.222500E+03	1.616900E+01	1.966400E-03	2.209100E-03	1.113700E+03	6.757700E+04	7.466700E+01	2.959400E+03	1.800900E+04	1.887900E+05	8.755900E+01	9.942500E+01	1.129200E-01	4.025246E+05	7.243653E+03	4.870388E+05
1.050000E-01	7.837700E+03	1.553000E+01	1.981500E-03	2.078100E-03	1.015800E+03	6.330600E+04	6.965100E+01	2.848700E+03	1.739300E+04	1.820500E+05	9.016900E+01	1.024800E+02	1.198500E-01	4.122025E+05	7.777998E+03	5.250650E+05
1.100000E-01	7.457100E+03	1.489400E+01	1.997300E-03	1.967600E-03	9.148200E+02	5.934500E+04	6.464100E+01	2.710000E+03	1.663000E+04	1.739100E+05	9.261600E+01	1.053500E+02	1.264700E-01	4.209803E+05	8.289398E+03	5.615640E+05
1.150000E-01	7.082000E+03	1.426200E+01	2.013800E-03	1.874100E-03	8.152600E+02	5.585000E+04	6.010300E+01	2.561700E+03	1.574700E+04	1.654700E+05	9.489500E+01	1.080200E+02	1.334200E-01	4.289126E+05	8.774395E+03	5.963603E+05
1.200000E-01	6.718500E+03	1.364300E+01	2.030700E-03	1.798000E-03	7.318300E+02	5.255600E+04	5.547400E+01	2.402000E+03	1.477200E+04	1.555900E+05	9.691800E+01	1.103900E+02	1.394000E-01	4.360595E+05	9.231055E+03	6.292761E+05
1.250000E-01	6.366700E+03	1.303900E+01	2.048000E-03	1.733100E-03	6.428800E+02	4.934900E+04	5.073500E+01	2.229600E+03	1.376200E+04	1.449300E+05	9.877500E+01	1.125600E+02	1.445900E-01	4.424850E+05	9.657162E+03	6.600848E+05
