0.0, 12.582578734317401
0.001, 12.582578734317398
0.002, 12.582578734317398
0.003, 12.5825787343174
0.004, 12.582578734317401
0.005, 12.5825787343174
0.005, 12.5825787343174
0.00501, 12.582554174081723
0.00502, 12.582480804203511
0.00503, 12.582358522501968
0.00504, 12.582187330522313
0.00505, 12.581967230512323
0.00506, 12.581698225386994
0.00507, 12.581380318716773
0.00508, 12.581013514723566
0.00509, 12.580597818279339
0.0051, 12.579917397072137
0.00511, 12.579148782268557
0.00512, 12.578336146773916
0.00513, 12.577523587376238
0.0051400000000000005, 12.576711104065438
0.00515, 12.575898696831407
0.0051600000000000005, 12.575086365664095
0.00517, 12.574274110553432
0.00518, 12.573461931489371
0.00519, 12.572649828461843
0.0052, 12.571837801460804
0.00521, 12.571025850476204
0.00522, 12.57021397549797
0.00523, 12.569402176516055
0.00524, 12.56859045352041
0.00525, 12.567778806500986
0.00526, 12.566967235447741
0.00527, 12.566155740350613
0.00528, 12.565344321199579
0.00529, 12.564532977984623
0.0053, 12.563721710695717
0.0053100000000000005, 12.562910519322852
0.00532, 12.562099403856031
0.0053300000000000005, 12.561288364285197
0.00534, 12.56047740060034
0.005350000000000001, 12.559666512791452
0.00536, 12.558855700848492
0.00537, 12.558044964761445
0.00538, 12.55723430452027
0.00539, 12.556423720114955
0.0054, 12.555613211535476
0.00541, 12.554802778771798
0.00542, 12.553992421813923
0.00543, 12.55318214065182
0.00544, 12.552371935275445
0.00545, 12.551561805674794
0.0054600000000000004, 12.550751751839854
0.00547, 12.549941773760583
0.0054800000000000005, 12.549131871426967
0.00549, 12.548322044828982
0.0055, 12.547512293956588
0.0055, 12.547512293956588
0.0056, 12.539419930893297
0.005699999999999999, 12.531335655708162
0.0058, 12.523260812874327
0.0059, 12.51519350421915
0.006, 12.50713371987946
0.0060999999999999995, 12.499081449991357
0.0062, 12.491036684686117
0.0063, 12.482999414106825
0.0063999999999999994, 12.474969628423818
0.0065, 12.466947317820383
0.0066, 12.458932472486739
0.006699999999999999, 12.450925082591096
0.0068, 12.442925138275855
0.0069, 12.434932629724065
0.006999999999999999, 12.426947547145646
0.0070999999999999995, 12.41896988076401
0.0072, 12.410999620842604
0.0073, 12.403036757676313
0.0073999999999999995, 12.395078820757774
0.0075, 12.387127446259631
0.0076, 12.379183173341334
0.0077, 12.371246175411912
0.0078, 12.363316503873067
0.0079, 12.355394169503478
0.008, 12.347479169545174
0.0081, 12.339571496738827
0.008199999999999999, 12.331671142328318
0.0083, 12.323778097066862
0.0084, 12.31589235156488
0.0085, 12.308013896398077
0.0086, 12.300142722128568
0.0087, 12.292278819313896
0.008799999999999999, 12.28442217851756
0.0089, 12.27657279031325
0.009, 12.268730645286333
0.0091, 12.260895734032895
0.0092, 12.253068047167575
0.0093, 12.245247575319686
0.0094, 12.23743430912796
0.0095, 12.229628239245205
0.009600000000000001, 12.221829356337834
0.0097, 12.214037651091218
0.0098, 12.206253114207858
0.009899999999999999, 12.198475736406042
0.01, 12.190705508421233
0.01, 12.190705508421233
0.0105, 12.151961227797957
0.011, 12.113394116559535
0.0115, 12.075003173210604
0.012, 12.03678731839766
0.0125, 11.99874545090149
0.013000000000000001, 11.96087646627518
0.0135, 11.92317946486536
0.014, 11.885653274997951
0.0145, 11.848296715708853
0.015, 11.811108655617478
0.0155, 11.774088002392157
0.016, 11.737233686634664
0.0165, 11.70054465264814
0.017, 11.66401985303658
0.0175, 11.627658244952128
0.018000000000000002, 11.591458561644869
0.018500000000000003, 11.55541993297849
0.019000000000000003, 11.51954139744257
0.0195, 11.483821972028608
0.02, 11.448260674463198
0.0205, 11.412856529542182
0.020999999999999998, 11.377608566613981
0.0215, 11.342515814440146
0.022, 11.307577302284278
0.0225, 11.272792070670244
0.023, 11.238159178167416
0.0235, 11.203677698775525
0.024, 11.169346712823852
0.0245, 11.135165304224017
0.025, 11.101132558057753
0.025500000000000002, 11.067247554767805
0.026000000000000002, 11.03350954263329
0.026500000000000003, 10.999917545807387
0.027000000000000003, 10.966470585128265
0.027500000000000004, 10.933167723082033
0.028000000000000004, 10.900008054066207
0.028499999999999998, 10.866990493903371
0.028999999999999998, 10.83411430184677
0.0295, 10.801378660675985
0.03, 10.768782738433677
0.0305, 10.736325705867799
0.031, 10.704006741515919
0.0315, 10.671825177949636
0.032, 10.639780151011994
0.0325, 10.60787079499002
0.033, 10.576096280597488
0.0335, 10.544455800052415
0.034, 10.5129485575476
0.0345, 10.481573594113167
