1.20000E-02	1.35650E+04	1.36230E+04	5.77340E+01	5.76830E+01	-5.76450E+01	-5.67790E+01
1.22500E-02	1.35540E+04	1.36220E+04	6.75230E+01	5.83040E+01	-5.82750E+01	-5.72620E+01
1.25000E-02	1.35450E+04	1.36190E+04	7.46940E+01	5.89210E+01	-5.88990E+01	-5.77780E+01
1.27500E-02	1.35360E+04	1.36150E+04	7.88540E+01	5.95280E+01	-5.95090E+01	-5.83260E+01
1.30000E-02	1.35290E+04	1.36100E+04	8.03470E+01	6.01170E+01	-6.00960E+01	-5.88910E+01
1.32500E-02	1.35230E+04	1.36030E+04	7.98460E+01	6.06690E+01	-6.06570E+01	-5.94600E+01
1.35000E-02	1.35180E+04	1.35960E+04	7.81200E+01	6.12080E+01	-6.11950E+01	-6.00230E+01
1.37500E-02	1.35110E+04	1.35890E+04	7.82620E+01	6.17780E+01	-6.17550E+01	-6.05810E+01
1.40000E-02	1.35030E+04	1.35850E+04	8.23090E+01	6.24060E+01	-6.24050E+01	-6.11590E+01
1.42500E-02	1.34940E+04	1.35800E+04	8.59910E+01	6.30710E+01	-6.30510E+01	-6.17610E+01
1.45000E-02	1.34870E+04	1.35740E+04	8.71070E+01	6.37060E+01	-6.36900E+01	-6.23830E+01
1.47500E-02	1.34800E+04	1.35670E+04	8.63230E+01	6.43080E+01	-6.42940E+01	-6.30000E+01
1.50000E-02	1.34740E+04	1.35580E+04	8.40440E+01	6.48720E+01	-6.48600E+01	-6.36000E+01
1.60000E-02	1.34550E+04	1.35210E+04	6.58460E+01	6.66680E+01	-6.66590E+01	-6.56710E+01
1.70000E-02	1.34330E+04	1.34850E+04	5.26730E+01	6.80690E+01	-6.80440E+01	-6.72540E+01
1.80000E-02	1.33990E+04	1.34580E+04	5.91180E+01	6.98330E+01	-6.98160E+01	-6.89290E+01
1.90000E-02	1.33720E+04	1.34230E+04	5.09450E+01	7.12320E+01	-7.12190E+01	-7.04550E+01
2.00000E-02	1.33460E+04	1.33850E+04	3.94110E+01	7.21850E+01	-7.21720E+01	-7.15810E+01
2.10000E-02	1.33190E+04	1.33480E+04	2.87760E+01	7.29460E+01	-7.29300E+01	-7.24980E+01
2.20000E-02	1.32850E+04	1.33150E+04	3.01950E+01	7.37490E+01	-7.37080E+01	-7.32550E+01
2.30000E-02	1.32420E+04	1.32910E+04	4.89270E+01	7.52800E+01	-7.52510E+01	-7.45180E+01
2.40000E-02	1.32040E+04	1.32570E+04	5.36810E+01	7.68600E+01	-7.68360E+01	-7.60310E+01
2.50000E-02	1.31670E+04	1.32200E+04	5.28740E+01	7.83580E+01	-7.83350E+01	-7.75420E+01
2.60000E-02	1.31300E+04	1.31810E+04	5.08200E+01	7.97800E+01	-7.97560E+01	-7.89940E+01
2.70000E-02	1.30930E+04	1.31410E+04	4.88660E+01	8.11680E+01	-8.11400E+01	-8.04070E+01
2.80000E-02	1.30530E+04	1.31020E+04	4.83230E+01	8.25420E+01	-8.25120E+01	-8.17870E+01
2.90000E-02	1.30030E+04	1.30710E+04	6.79600E+01	8.44920E+01	-8.44520E+01	-8.34320E+01
3.00000E-02	1.29540E+04	1.30350E+04	8.09560E+01	8.69250E+01	-8.68910E+01	-8.56760E+01
3.10000E-02	1.29090E+04	1.29930E+04	8.42950E+01	8.93810E+01	-8.93490E+01	-8.80850E+01
3.20000E-02	1.28640E+04	1.29480E+04	8.42180E+01	9.17870E+01	-9.17540E+01	-9.04910E+01
3.30000E-02	1.28180E+04	1.29010E+04	8.26080E+01	9.41230E+01	-9.40900E+01	-9.28510E+01
3.40000E-02	1.27720E+04	1.28530E+04	8.08690E+01	9.64260E+01	-9.63900E+01	-9.51770E+01
3.50000E-02	1.27220E+04	1.28070E+04	8.50100E+01	9.88330E+01	-9.87860E+01	-9.75110E+01
3.60000E-02	1.26630E+04	1.27650E+04	1.01610E+02	1.01900E+02	-1.01850E+02	-1.00330E+02
3.70000E-02	1.26090E+04	1.27160E+04	1.06700E+02	1.05000E+02	-1.04960E+02	-1.03350E+02
3.80000E-02	1.25560E+04	1.26620E+04	1.05900E+02	1.08010E+02	-1.07970E+02	-1.06380E+02
3.90000E-02	1.25030E+04	1.26060E+04	1.03150E+02	1.10950E+02	-1.10910E+02	-1.09360E+02
4.00000E-02	1.24600E+04	1.25360E+04	7.62250E+01	1.13140E+02	-1.13100E+02	-1.11960E+02
4.10000E-02	1.24070E+04	1.24720E+04	6.53320E+01	1.14880E+02	-1.14830E+02	-1.13850E+02
4.20000E-02	1.23430E+04	1.24160E+04	7.27530E+01	1.17030E+02	-1.16980E+02	-1.15890E+02
4.30000E-02	1.22800E+04	1.23570E+04	7.68700E+01	1.19290E+02	-1.19240E+02	-1.18090E+02
4.40000E-02	1.22160E+04	1.22960E+04	8.08100E+01	1.21620E+02	-1.21560E+02	-1.20350E+02
4.50000E-02	1.21440E+04	1.22400E+04	9.60670E+01	1.24370E+02	-1.24310E+02	-1.22870E+02
4.60000E-02	1.20720E+04	1.21810E+04	1.09050E+02	1.27610E+02	-1.27550E+02	-1.25910E+02
4.70000E-02	1.20010E+04	1.21160E+04	1.15460E+02	1.30950E+02	-1.30880E+02	-1.29150E+02
4.80000E-02	1.19250E+04	1.20550E+04	1.30380E+02	1.34690E+02	-1.34630E+02	-1.32670E+02
4.90000E-02	1.18500E+04	1.19880E+04	1.38340E+02	1.38720E+02	-1.38660E+02	-1.36580E+02
5.00000E-02	1.17770E+04	1.19140E+04	1.37600E+02	1.42640E+02	-1.42580E+02	-1.40520E+02
5.10000E-02	1.17040E+04	1.18380E+04	1.33690E+02	1.46400E+02	-1.46340E+02	-1.44340E+02
5.20000E-02	1.16310E+04	1.17590E+04	1.28180E+02	1.49980E+02	-1.49920E+02	-1.48000E+02
5.30000E-02	1.15570E+04	1.16790E+04	1.22060E+02	1.53380E+02	-1.53320E+02	-1.51490E+02
5.40000E-02	1.14810E+04	1.15970E+04	1.15920E+02	1.56600E+02	-1.56540E+02	-1.54800E+02
5.50000E-02	1.14040E+04	1.15140E+04	1.10140E+02	1.59660E+02	-1.59600E+02	-1.57950E+02
5.60000E-02	1.13260E+04	1.14300E+04	1.04800E+02	1.62630E+02	-1.62560E+02	-1.60990E+02
5.70000E-02	1.12460E+04	1.13460E+04	1.00020E+02	1.65480E+02	-1.65410E+02	-1.63910E+02
5.80000E-02	1.11650E+04	1.12600E+04	9.54560E+01	1.68210E+02	-1.68130E+02	-1.66700E+02
5.90000E-02	1.10850E+04	1.11690E+04	8.32370E+01	1.70610E+02	-1.70540E+02	-1.69300E+02
6.00000E-02	1.10060E+04	1.10730E+04	6.66920E+01	1.72430E+02	-1.72360E+02	-1.71360E+02
6.10000E-02	1.09200E+04	1.09810E+04	6.07670E+01	1.74090E+02	-1.74010E+02	-1.73100E+02
6.20000E-02	1.08320E+04	1.08900E+04	5.87310E+01	1.75740E+02	-1.75660E+02	-1.74780E+02
6.30000E-02	1.07400E+04	1.07990E+04	5.89090E+01	1.77430E+02	-1.77350E+02	-1.76460E+02
6.40000E-02	1.06470E+04	1.07080E+04	6.02950E+01	1.79170E+02	-1.79090E+02	-1.78180E+02
6.50000E-02	1.05530E+04	1.06150E+04	6.22290E+01	1.80980E+02	-1.80900E+02	-1.79960E+02
6.60000E-02	1.04580E+04	1.05220E+04	6.42880E+01	1.82830E+02	-1.82740E+02	-1.81780E+02
6.70000E-02	1.03620E+04	1.04280E+04	6.63060E+01	1.84730E+02	-1.84640E+02	-1.83650E+02
6.80000E-02	1.02650E+04	1.03330E+04	6.80470E+01	1.86670E+02	-1.86590E+02	-1.85570E+02
6.90000E-02	1.01670E+04	1.02360E+04	6.93230E+01	1.88650E+02	-1.88570E+02	-1.87530E+02
7.00000E-02	1.00690E+04	1.01390E+04	6.99730E+01	1.90650E+02	-1.90560E+02	-1.89520E+02
7.10000E-02	9.97000E+03	1.00390E+04	6.91530E+01	1.92630E+02	-1.92550E+02	-1.91510E+02
7.20000E-02	9.87370E+03	9.93500E+03	6.13790E+01	1.94400E+02	-1.94320E+02	-1.93390E+02
7.30000E-02	9.77650E+03	9.83000E+03	5.35100E+01	1.96040E+02	-1.94440E+02	-1.95070E+02
7.40000E-02	9.67690E+03	9.72610E+03	4.91800E+01	1.97390E+02	-1.97300E+02	-1.96560E+02
7.50000E-02	9.57590E+03	9.62240E+03	4.65850E+01	1.98740E+02	-1.98640E+02	-1.97950E+02
7.60000E-02	9.47390E+03	9.51850E+03	4.46220E+01	2.00010E+02	-1.99910E+02	-1.99250E+02
7.70000E-02	9.37310E+03	9.41170E+03	3.85750E+01	2.01120E+02	-2.01020E+02	-2.00450E+02
7.80000E-02	9.27300E+03	9.30290E+03	2.99210E+01	2.01980E+02	-2.01590E+02	-2.01420E+02
7.90000E-02	9.17020E+03	9.19550E+03	2.52850E+01	2.02610E+02	-2.02520E+02	-2.02140E+02
8.00000E-02	9.06600E+03	9.08900E+03	2.29050E+01	2.03230E+02	-2.03140E+02	-2.02800E+02
8.10000E-02	8.96120E+03	8.98280E+03	2.16020E+01	2.03830E+02	-2.03740E+02	-2.03410E+02
8.20000E-02	8.85590E+03	8.87660E+03	2.07760E+01	2.04410E+02	-2.04320E+02	-2.04010E+02
8.30000E-02	8.75040E+03	8.77050E+03	2.00750E+01	2.04980E+02	-2.04880E+02	-2.04580E+02
8.40000E-02	8.64500E+03	8.66420E+03	1.92520E+01	2.05520E+02	-2.05430E+02	-2.05140E+02
8.50000E-02	8.53990E+03	8.55760E+03	1.76860E+01	2.06020E+02	-2.05920E+02	-2.05660E+02
8.60000E-02	8.43670E+03	8.44860E+03	1.18520E+01	2.06330E+02	-2.06240E+02	-2.06060E+02
8.70000E-02	8.33340E+03	8.33990E+03	6.54640E+00	2.06510E+02	-2.06420E+02	-2.06320E+02
8.80000E-02	8.22920E+03	8.23250E+03	3.32690E+00	2.06560E+02	-2.06460E+02	-2.06410E+02
8.90000E-02	8.12490E+03	8.12570E+03	8.72420E-01	2.06550E+02	-2.06450E+02	-2.06440E+02
9.00000E-02	8.02070E+03	8.01950E+03	-1.26100E+00	2.06480E+02	-2.06380E+02	-2.06400E+02
9.10000E-02	7.91690E+03	7.91360E+03	-3.30870E+00	2.06350E+02	-2.06260E+02	-2.06310E+02
9.20000E-02	7.81350E+03	7.80820E+03	-5.37730E+00	2.06170E+02	-2.06070E+02	-2.06150E+02
9.30000E-02	7.71070E+03	7.70310E+03	-7.55170E+00	2.05920E+02	-2.05830E+02	-2.05940E+02
9.40000E-02	7.60840E+03	7.59840E+03	-9.98710E+00	2.05620E+02	-2.05530E+02	-2.05680E+02
9.50000E-02	7.50680E+03	7.49410E+03	-1.26320E+01	2.05250E+02	-2.05160E+02	-2.05350E+02
9.60000E-02	7.40580E+03	7.39030E+03	-1.54160E+01	2.04810E+02	-2.04710E+02	-2.04950E+02
9.70000E-02	7.30550E+03	7.28710E+03	-1.83370E+01	2.04280E+02	-2.04190E+02	-2.04460E+02
9.80000E-02	7.20590E+03	7.18450E+03	-2.13970E+01	2.03660E+02	-2.03570E+02	-2.03890E+02
9.90000E-02	7.10710E+03	7.08260E+03	-2.45400E+01	2.02960E+02	-2.02870E+02	-2.03240E+02
1.00000E-01	7.00900E+03	6.98140E+03	-2.76890E+01	2.02170E+02	-2.02080E+02	-2.02490E+02
1.05000E-01	6.53350E+03	6.48410E+03	-4.94240E+01	1.96330E+02	-1.96840E+02	-1.97130E+02
1.10000E-01	6.07540E+03	6.01220E+03	-6.31580E+01	1.88140E+02	-1.88050E+02	-1.89000E+02
1.15000E-01	5.63820E+03	5.57490E+03	-6.32970E+01	1.79070E+02	-1.78990E+02	-1.79940E+02
1.20000E-01	5.23250E+03	5.17090E+03	-6.15760E+01	1.70290E+02	-1.70220E+02	-1.71140E+02
1.25000E-01	4.85520E+03	4.79290E+03	-6.23300E+01	1.61370E+02	-1.61300E+02	-1.62240E+02
1.30000E-01	4.50750E+03	4.44480E+03	-6.26920E+01	1.52410E+02	-1.52340E+02	-1.53280E+02
1.35000E-01	4.18590E+03	4.12720E+03	-5.87340E+01	1.43880E+02	-1.43820E+02	-1.44700E+02
1.40000E-01	3.89350E+03	3.84200E+03	-5.15060E+01	1.36220E+02	-1.36160E+02	-1.36940E+02
1.45000E-01	3.62600E+03	3.57880E+03	-4.72570E+01	1.29190E+02	-1.29140E+02	-1.29850E+02
1.50000E-01	3.38020E+03	3.33430E+03	-4.59310E+01	1.22470E+02	-1.22420E+02	-1.23110E+02
1.55000E-01	3.15280E+03	3.10670E+03	-4.61370E+01	1.15820E+02	-1.15780E+02	-1.16470E+02
1.60000E-01	2.94140E+03	2.89540E+03	-4.59900E+01	1.09230E+02	-1.09190E+02	-1.09880E+02
1.65000E-01	2.74460E+03	2.70000E+03	-4.45870E+01	1.02800E+02	-1.02760E+02	-1.03430E+02
1.70000E-01	2.56090E+03	2.51780E+03	-4.31400E+01	9.65700E+01	-9.65360E+01	-9.71840E+01
1.75000E-01	2.38940E+03	2.34670E+03	-4.27050E+01	9.04160E+01	-9.03850E+01	-9.10260E+01
1.80000E-01	2.22770E+03	2.18750E+03	-4.01330E+01	8.44740E+01	-8.46300E+01	-8.51510E+01
1.85000E-01	2.07620E+03	2.03900E+03	-3.71990E+01	7.91190E+01	-7.90920E+01	-7.96500E+01
1.90000E-01	1.93470E+03	1.90010E+03	-3.46220E+01	7.40250E+01	-7.39990E+01	-7.45190E+01
1.95000E-01	1.80260E+03	1.77010E+03	-3.25140E+01	6.92480E+01	-6.92240E+01	-6.97120E+01
2.00000E-01	1.67950E+03	1.64870E+03	-3.07290E+01	6.47440E+01	-6.47220E+01	-6.51830E+01
2.05000E-01	1.56470E+03	1.53560E+03	-2.90970E+01	6.04920E+01	-6.04710E+01	-6.09080E+01
2.10000E-01	1.45760E+03	1.43010E+03	-2.74700E+01	5.64770E+01	-5.64580E+01	-5.68700E+01
2.15000E-01	1.35760E+03	1.33180E+03	-2.58050E+01	5.26980E+01	-5.26800E+01	-5.30670E+01
2.20000E-01	1.26440E+03	1.24030E+03	-2.41480E+01	4.91540E+01	-4.91370E+01	-4.94990E+01
2.25000E-01	1.17750E+03	1.15500E+03	-2.25640E+01	4.58400E+01	-4.58240E+01	-4.61620E+01
2.30000E-01	1.09650E+03	1.07540E+03	-2.10910E+01	4.27420E+01	-4.27280E+01	-4.30440E+01
2.35000E-01	1.02110E+03	1.00140E+03	-1.97260E+01	3.98470E+01	-3.98330E+01	-4.01290E+01
2.40000E-01	9.50810E+02	9.32360E+02	-1.84490E+01	3.71400E+01	-3.71270E+01	-3.74040E+01
2.45000E-01	8.85330E+02	8.68090E+02	-1.72390E+01	3.46090E+01	-3.45970E+01	-3.48560E+01
2.50000E-01	8.24330E+02	8.08240E+02	-1.60910E+01	3.22460E+01	-3.22350E+01	-3.24760E+01
2.55000E-01	7.67520E+02	7.52520E+02	-1.50080E+01	3.00410E+01	-3.00310E+01	-3.02560E+01
2.60000E-01	7.14620E+02	7.00620E+02	-1.39930E+01	2.79850E+01	-2.79750E+01	-2.81850E+01
2.65000E-01	6.65350E+02	6.52310E+02	-1.30470E+01	2.60670E+01	-2.60590E+01	-2.62540E+01
2.70000E-01	6.19480E+02	6.07320E+02	-1.21640E+01	2.42800E+01	-2.42720E+01	-2.44540E+01
2.75000E-01	5.76760E+02	5.65420E+02	-1.13400E+01	2.26140E+01	-2.26060E+01	-2.27760E+01
2.80000E-01	5.36990E+02	5.26420E+02	-1.05690E+01	2.10610E+01	-2.10530E+01	-2.12120E+01
2.85000E-01	4.99960E+02	4.90110E+02	-9.84720E+00	1.96130E+01	-1.96060E+01	-1.97540E+01
2.90000E-01	4.65480E+02	4.56310E+02	-9.17330E+00	1.82650E+01	-1.82580E+01	-1.83960E+01
2.95000E-01	4.33380E+02	4.24830E+02	-8.54510E+00	1.70090E+01	-1.70030E+01	-1.71310E+01
3.00000E-01	4.03490E+02	3.95530E+02	-7.96000E+00	1.58380E+01	-1.58330E+01	-1.59530E+01
3.05000E-01	3.75670E+02	3.68260E+02	-7.41440E+00	1.47490E+01	-1.47440E+01	-1.48550E+01
3.10000E-01	3.49770E+02	3.42860E+02	-6.90530E+00	1.37330E+01	-1.37290E+01	-1.38320E+01
3.15000E-01	3.25650E+02	3.19220E+02	-6.43070E+00	1.27880E+01	-1.27840E+01	-1.28800E+01
3.20000E-01	3.03190E+02	2.97210E+02	-5.98840E+00	1.19080E+01	-1.19040E+01	-1.19930E+01
3.25000E-01	2.82290E+02	2.76710E+02	-5.57670E+00	1.10880E+01	-1.10840E+01	-1.11680E+01
3.30000E-01	2.62830E+02	2.57640E+02	-5.19320E+00	1.03240E+01	-1.03210E+01	-1.03990E+01
3.35000E-01	2.44710E+02	2.39880E+02	-4.83590E+00	9.61350E+00	-9.61020E+00	-9.68280E+00
3.40000E-01	2.27840E+02	2.23340E+02	-4.50300E+00	8.95150E+00	-8.94840E+00	-9.01600E+00
3.45000E-01	2.12140E+02	2.07940E+02	-4.19290E+00	8.33500E+00	-8.33220E+00	-8.39510E+00
3.50000E-01	1.97510E+02	1.93610E+02	-3.90420E+00	7.76100E+00	-7.75840E+00	-7.81700E+00
3.55000E-01	1.83900E+02	1.80260E+02	-3.63540E+00	7.22660E+00	-7.22410E+00	-7.27860E+00
3.60000E-01	1.71220E+02	1.67840E+02	-3.38510E+00	6.72890E+00	-6.72660E+00	-6.77740E+00
3.65000E-01	1.59420E+02	1.56270E+02	-3.15200E+00	6.26550E+00	-6.26340E+00	-6.31060E+00
3.70000E-01	1.48440E+02	1.45500E+02	-2.93490E+00	5.83400E+00	-5.83200E+00	-5.87600E+00
3.75000E-01	1.38200E+02	1.35470E+02	-2.73280E+00	5.43220E+00	-5.43040E+00	-5.47140E+00
3.80000E-01	1.28680E+02	1.26130E+02	-2.54470E+00	5.05810E+00	-5.05640E+00	-5.09460E+00
3.85000E-01	1.19810E+02	1.17440E+02	-2.36950E+00	4.70980E+00	-4.70820E+00	-4.74370E+00
3.90000E-01	1.11550E+02	1.09350E+02	-2.20640E+00	4.38540E+00	-4.38390E+00	-4.41700E+00
