6.500000E-03	1.172200E-02	-1.019600E+05	-8.837700E+02	5.089900E+01	4.199000E+02	1.004500E+04	6.826500E+04	3.191200E+01	3.318000E+01	1.324600E-02	9.558007E+02	1.292874E+04
6.750000E-03	1.164200E-02	-1.090200E+05	-7.516100E+03	5.832600E+01	5.133600E+02	1.001500E+04	6.849300E+04	3.231000E+01	3.356500E+01	1.332300E-02	9.600937E+02	1.362434E+04
7.000000E-03	1.156200E-02	-1.145900E+05	-1.391500E+04	6.494300E+01	6.269700E+02	9.989700E+03	6.873400E+04	3.269600E+01	3.394000E+01	1.340100E-02	9.653392E+02	1.432327E+04
7.250000E-03	1.148300E-02	-1.187400E+05	-2.005600E+04	7.056700E+01	7.527300E+02	9.969200E+03	6.899000E+04	3.307100E+01	3.430400E+01	1.348100E-02	9.716859E+02	1.502581E+04
7.500000E-03	1.140500E-02	-1.215900E+05	-2.591800E+04	7.509200E+01	8.836200E+02	9.953700E+03	6.926000E+04	3.343500E+01	3.465900E+01	1.356100E-02	9.792131E+02	1.573220E+04
7.750000E-03	1.132800E-02	-1.232300E+05	-3.148500E+04	7.847200E+01	1.013600E+03	9.943400E+03	6.955900E+04	3.379000E+01	3.500500E+01	1.364500E-02	9.879403E+02	1.644265E+04
8.000000E-03	1.125100E-02	-1.237500E+05	-3.674400E+04	8.069700E+01	1.137400E+03	9.938700E+03	6.992700E+04	3.413600E+01	3.534200E+01	1.374200E-02	9.978349E+02	1.715765E+04
8.250000E-03	1.117400E-02	-1.231700E+05	-4.168000E+04	8.171400E+01	1.249900E+03	9.939700E+03	7.056000E+04	3.447400E+01	3.567200E+01	1.388900E-02	1.008816E+03	1.787879E+04
8.500000E-03	1.109900E-02	-1.208200E+05	-4.619600E+04	8.073000E+01	1.338200E+03	9.949400E+03	7.415700E+04	3.480500E+01	3.599500E+01	1.462200E-02	1.020722E+03	1.862224E+04
8.750000E-03	1.102300E-02	-1.151600E+05	-5.007000E+04	7.603000E+01	1.374000E+03	9.975000E+03	7.854900E+04	3.512900E+01	3.631100E+01	1.550400E-02	1.033198E+03	1.940665E+04
9.000000E-03	1.094800E-02	-1.079600E+05	-5.345500E+04	6.979500E+01	1.372800E+03	1.001200E+04	8.494700E+04	3.544800E+01	3.662100E+01	1.677800E-02	1.045833E+03	2.024575E+04
9.250000E-03	1.087300E-02	-9.977400E+04	-5.635400E+04	6.280000E+01	1.337700E+03	1.006100E+04	8.684300E+04	3.576000E+01	3.692400E+01	1.716100E-02	1.058301E+03	2.112662E+04
9.500000E-03	1.079800E-02	-9.307600E+04	-5.910400E+04	5.760300E+01	1.305900E+03	1.011100E+04	8.737100E+04	3.606800E+01	3.722200E+01	1.727500E-02	1.070462E+03	2.201943E+04
9.750000E-03	1.072400E-02	-8.738500E+04	-6.172500E+04	5.364700E+01	1.278500E+03	1.016200E+04	8.812900E+04	3.637100E+01	3.751600E+01	1.743500E-02	1.082350E+03	2.291847E+04
1.000000E-02	1.064900E-02	-8.155300E+04	-6.413000E+04	4.985300E+01	1.244100E+03	1.021700E+04	9.159700E+04	3.667000E+01	3.780600E+01	1.812800E-02	1.093954E+03	2.383859E+04
