2.4000E-02	1.4667E+04	1.2936E+04	-1.7313E+03	-1.3994E+02	1.4004E+02	1.1407E+02
2.4500E-02	1.4604E+04	1.2998E+04	-1.6054E+03	-1.6189E+02	1.6201E+02	1.3793E+02
2.5000E-02	1.4532E+04	1.3070E+04	-1.4621E+03	-1.8165E+02	1.8179E+02	1.5986E+02
2.5500E-02	1.4453E+04	1.3149E+04	-1.3034E+03	-1.9903E+02	1.9918E+02	1.7963E+02
2.6000E-02	1.4366E+04	1.3235E+04	-1.1312E+03	-2.1384E+02	2.1400E+02	1.9703E+02
2.6500E-02	1.4275E+04	1.3327E+04	-9.4781E+02	-2.2594E+02	2.2611E+02	2.1189E+02
2.7000E-02	1.4178E+04	1.3423E+04	-7.5552E+02	-2.3522E+02	2.3540E+02	2.2407E+02
2.7500E-02	1.4079E+04	1.3522E+04	-5.5669E+02	-2.4161E+02	2.4180E+02	2.3345E+02
2.8000E-02	1.3977E+04	1.3623E+04	-3.5376E+02	-2.4507E+02	2.4526E+02	2.3996E+02
2.8500E-02	1.3875E+04	1.3726E+04	-1.4918E+02	-2.4560E+02	2.4579E+02	2.4355E+02
2.9000E-02	1.3773E+04	1.3827E+04	5.4623E+01	-2.4321E+02	2.4340E+02	2.4422E+02
2.9500E-02	1.3672E+04	1.3928E+04	2.5525E+02	-2.3799E+02	2.3817E+02	2.4200E+02
3.0000E-02	1.3575E+04	1.4025E+04	4.5037E+02	-2.3002E+02	2.3020E+02	2.3695E+02
3.0500E-02	1.3481E+04	1.4119E+04	6.3774E+02	-2.1944E+02	2.1961E+02	2.2917E+02
3.1000E-02	1.3392E+04	1.4207E+04	8.1527E+02	-2.0639E+02	2.0655E+02	2.1878E+02
3.1500E-02	1.3309E+04	1.4290E+04	9.8096E+02	-1.9107E+02	1.9122E+02	2.0594E+02
3.2000E-02	1.3233E+04	1.4366E+04	1.1330E+03	-1.7369E+02	1.7382E+02	1.9082E+02
3.2500E-02	1.3164E+04	1.4434E+04	1.2698E+03	-1.5447E+02	1.5459E+02	1.7364E+02
3.3000E-02	1.3104E+04	1.4494E+04	1.3899E+03	-1.3367E+02	1.3377E+02	1.5462E+02
